prompt_id,text,status
02375,মৃন্ময়ীর ছাপোষা সাধারণ মধ্যবিত্ত মিহির।,pending
02376,এক ঝটকায় ঘর ছেড়ে বেরিয়ে এল মৃন্ময়ী।,pending
02377,অথচ কেউ প্রমাণ পাচ্ছে না।,pending
02378,কথাটা শুনেই আঁতকে উঠল মৃন্ময়ী।,pending
02379,ওদের প্যারানরমাল সোসাইটিতে আমি খোঁজ নিয়েছি।,pending
02380,একটা আননোন নম্বর দেখে ফোনটা কেটে দিল।,pending
02381,কথাটা মুখ ফসকে বলেই মৃন্ময়ীর দিকে চোখ পড়ে।,pending
02382,মৃন্ময়ী ভাষাহীন চোখে চেয়ে থাকে সায়নের দিকে।,pending
02383,মনে মনে ভাবে এই সর্বনাশটা হওয়াই বাকি ছিল।,pending
02384,দুটো চোখের তারায় তার যেন মহাশূন্যের ছবি ফুটে উঠল।,pending
02385,সায়ন আর সূর্য দুজনেই অবাক।,pending
02386,তার উত্তরে শুধু একটা থ্যাংক ইউ দিয়ে চলে গেলেন।,pending
02387,খানিক দাঁড়িয়ে এপাশ-ওপাশ ভালো করে দেখল।,pending
02388,দূরের মেয়েটি টুক করে পাশের গলিতে ঢুকে পড়ে।,pending
02389,রাস্তার পাশে একটা ভাঙা গাড়ি।,pending
02390,সায়ন গাড়িটার মধ্যে মুখ ঢুকিয়ে ভালো করে দেখে।,pending
02391,সিসিটিভি ফুটেজ দেখেও মুখটা বোঝা গেল না মেয়েটির।,pending
02392,গন্তব্য তন্ময় হালদারের বাড়ি।,pending
02393,ডাইনিঙের গ্লাস-উইন্ডো দিয়ে বেশ ভালোই আলো আসছিল।,pending
02394,দেয়ালে তন্ময়ের একটা শুটিঙের ছবি।,pending
02395,বড়োসড়ো ক্যামেরা নিয়ে বেশ কেতা মেরে ছবিটা তোলা।,pending
02396,সায়ন সেই ছবিটা একটু নাড়িয়ে-চাড়িয়ে দেখল।,pending
02397,মাটিতে শুয়ে সোফার নীচে চোখ চালিয়ে দেয়।,pending
02398,সে তো এই স্ট্যান্ডগুলোও খাটের নীচে।,pending
02399,সঙ্গে ক্রিস্টালের শো পিস।,pending
02400,তারপর হাত ঢুকিয়ে একটা চাবির গোছা বের করে আনল।,pending
02401,একে একে জামাকাপড়গুলো বিছানায় ছুড়ে ফেলতে থাকে।,pending
02402,জিভ কেটে দু-পাশে মাথা ঝাঁকালো বেচারা।,pending
02403,পাশের কনস্টেবলগুলো মুচকি মুচকি হাসছে।,pending
02404,এর পরের সার্চটা তোমার বাড়িতে করতে হবে দেখছি।,pending
02405,কয়েক বান্ডিল টাকা বেরিয়ে আসে আর বেশ কতগুলো ফাইল।,pending
02406,মুনাই ঘরে এসে একবার দেখে গেল বউদি আর সোনাইকে।,pending
02407,মৃন্ময়ী ঘুমের অতল থেকে থাড়িমাড়ি খেয়ে উঠে বসল।,pending
02408,শব্দগুলো বেশ জোরে জোরে হচ্ছে।,pending
02409,পাশের বাড়ির টুবানের বাবাকে নিয়ে তোমার কাকু গেল।,pending
